ëIéËID,ê¨ê—ID,ééçáêî,äÆìä,èüêî,îsêî,ÉZÅ[Éu,ÇrÇo,ÉzÅ[ÉãÉh,ÇgÇo,é©ê”ì_,ìäãÖâÒ,ìäãÖâÒ13,ñhå‰ó¶,ãÖêî,ë≈é“êî,ë≈êî,îÌà¿ë≈,îÌñ{ó€ë≈,íDéOêU,ó^élãÖ,ó^éÄãÖ,é∏ì_
158,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
159,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
160,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
161,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
162,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
163,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
164,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
165,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
166,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
167,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
168,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
169,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
170,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
171,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
172,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
173,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
174,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
175,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
176,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
177,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
178,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
179,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
180,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
181,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
182,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
183,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
184,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
185,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
186,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
187,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
188,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
189,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
190,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
191,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
192,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
193,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
194,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
195,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
196,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
197,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
198,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
199,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
200,17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
1,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
3,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
4,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
5,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
6,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
7,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
8,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
9,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
10,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
11,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
12,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
13,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
14,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
15,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
16,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
17,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
18,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
19,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
20,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
21,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
22,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
23,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
24,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
25,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
26,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
27,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
28,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
29,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
30,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
31,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
32,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
33,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
34,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
35,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
36,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
37,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
38,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
39,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
40,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
41,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
42,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
43,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
44,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
45,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
46,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
47,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
48,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
49,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
50,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
51,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
52,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
53,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
54,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
55,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
56,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
57,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
58,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
59,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
60,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
61,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
62,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
63,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
64,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
65,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
66,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
67,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
68,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
69,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
70,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
71,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
72,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
73,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
74,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
75,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
76,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
77,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
78,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
79,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
80,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
81,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
82,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
83,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
84,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
85,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
86,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
87,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
88,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
89,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
90,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
91,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
92,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
93,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
94,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
95,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
96,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
97,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
98,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
99,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
100,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
101,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
102,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
103,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
104,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
105,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
106,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
107,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
108,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
109,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
110,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
111,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
112,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
113,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
114,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
115,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
116,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
117,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
118,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
119,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
120,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
121,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
122,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
123,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
124,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
125,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
126,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
127,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
128,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
129,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
130,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
131,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
132,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
133,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
134,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
135,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
136,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
137,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
138,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
139,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
140,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
141,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
142,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
143,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
144,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
145,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
146,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
147,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
148,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
149,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
150,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
151,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
152,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
153,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
154,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
155,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
156,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
157,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
158,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
159,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
160,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
161,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
162,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
163,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
164,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
165,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
166,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
167,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
168,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
169,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
170,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
171,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
172,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
173,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
174,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
175,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
176,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
177,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
178,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
179,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
180,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
181,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
182,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
183,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
184,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
185,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
186,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
187,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
188,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
189,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
190,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
191,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
192,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
193,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
194,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
195,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
196,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
197,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
198,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
199,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
200,18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
1,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
3,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
4,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
5,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
6,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
7,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
8,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
9,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
10,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
11,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
12,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
13,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
14,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
15,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
16,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
17,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
18,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
19,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
20,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
21,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
22,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
23,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
24,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
25,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
26,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
27,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
28,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
29,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
30,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
31,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
32,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
33,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
34,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
35,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
36,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
37,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
38,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
39,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
40,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
41,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
42,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
43,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
44,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
45,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
46,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
47,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
48,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
49,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
50,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
51,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
52,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
53,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
54,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
55,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
56,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
57,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
58,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
59,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
60,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
61,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
62,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
63,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
64,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
65,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
66,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
67,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
68,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
69,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
70,19,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
